country,weight,ai_heard,ai_cncexc,aireg_us,aireg_china,aireg_eu,aireg_country
2,0.698239436917277,2,2,2,1,2,2
2,1.09256056823854,1,3,2,2,1,1
2,1.6661229664707,2,2,4,4,2,2
2,0.995454195155416,1,2,4,4,4,4
2,1.37045535415227,2,2,4,4,3,2
2,0.513932946446407,2,2,4,4,3,2
2,0.880661333391392,2,3,8,4,8,8
2,0.854510995683945,1,3,8,4,8,8
2,0.402198964194789,1,2,2,2,2,2
2,0.549444773960494,1,3,1,3,1,1
2,1.37739264960626,2,3,4,8,2,1
2,1.03949443672921,2,3,4,4,4,2
2,0.854510995683945,2,8,2,4,8,2
2,0.855027356981157,2,2,3,4,3,3
2,0.728682235539205,1,3,2,2,1,2
2,2.48127239251815,2,2,4,4,4,4
2,1.54909211956712,2,2,4,4,4,4
2,1.76004297833779,2,2,4,4,8,4
2,0.402198964194789,1,1,3,4,3,3
2,0.644652734693018,1,2,4,4,2,2
2,2.48127239251815,2,3,8,8,8,8
2,0.402198964194789,2,3,4,4,1,1
2,0.855027356981157,2,3,2,4,2,2
2,2.48127239251815,1,2,4,4,3,3
2,0.855027356981157,1,2,4,4,2,2
2,0.31014263107127,2,3,4,3,2,2
2,0.970945399048517,1,2,4,4,2,2
2,0.671600879736915,2,2,2,4,2,2
2,0.315916415980184,2,3,4,4,2,2
2,0.506888910091088,2,2,4,4,2,2
2,0.753182291543124,1,1,1,4,1,1
2,0.506888910091088,1,3,8,2,1,2
2,1.06299884621555,2,3,4,4,8,8
2,1.61438087484476,2,8,9,9,9,9
2,1.30880643572689,2,2,3,3,2,2
2,0.522085591527996,1,2,4,4,2,2
2,0.31014263107127,1,2,3,4,2,2
2,0.382171774280416,1,3,4,4,2,2
2,0.551468619741696,2,3,3,3,2,2
2,0.315916415980184,1,3,3,4,3,3
2,1.07645564083292,2,2,3,4,3,3
2,1.24068153872697,2,2,4,4,2,2
2,2.48127239251815,1,2,3,4,1,1
2,0.431574019878817,2,2,2,4,2,2
2,0.691735675387258,2,2,8,4,2,2
2,0.506888910091088,2,3,4,4,2,2
2,1.30880643572689,3,3,2,2,2,2
2,0.382171774280416,1,2,4,4,2,2
2,0.858176797272973,1,3,3,3,1,2
2,0.31014263107127,2,2,3,3,1,1
2,1.37550334153567,2,1,3,4,2,1
2,0.691735675387258,2,2,3,3,2,2
2,0.522085591527996,2,3,3,3,2,2
2,0.816564585011028,2,2,4,4,4,4
2,0.801886067449339,1,1,2,8,1,1
2,0.567866068847116,2,2,3,4,2,1
2,1.32641036601433,1,2,2,2,1,2
2,0.315916415980184,1,1,2,4,1,1
2,2.48127239251815,1,8,8,8,8,8
2,0.597998034479408,1,2,4,4,2,3
2,1.27127298779722,3,2,2,2,3,3
2,0.639318605968418,1,3,4,4,1,1
2,0.551468619741696,1,2,3,4,2,2
2,0.315916415980184,1,3,8,3,1,1
2,0.431574019878817,2,2,2,3,2,1
2,0.858176797272973,1,1,1,3,3,3
2,0.639318605968418,1,3,8,8,8,8
2,0.483998635305746,3,2,1,4,2,2
2,0.994885971869046,2,2,2,4,1,1
2,1.20952671805634,1,3,8,8,2,2
2,2.48127239251815,2,2,2,8,2,2
2,1.27127298779722,2,2,4,2,4,1
2,0.994885971869046,1,3,3,4,1,1
2,0.536095569338099,2,2,2,2,3,2
2,0.467987490821857,1,3,3,3,2,1
2,1.20952671805634,1,3,4,4,2,3
2,0.847874314393553,1,3,1,1,2,1
2,1.20952671805634,1,2,1,4,2,1
2,1.93865418833268,1,2,4,8,2,2
2,1.8024803607824,1,1,2,3,2,1
2,0.958483493461953,1,3,4,4,1,2
2,1.07645564083292,2,3,8,4,8,8
2,1.60269564904577,1,3,3,4,1,1
2,2.21584511497898,3,2,2,1,2,1
2,1.59462360565028,2,2,4,4,2,2
2,1.3093861329663,2,3,2,2,1,1
2,1.4528136178733,1,1,1,4,2,1
2,0.467987490821857,2,3,2,1,1,2
2,1.02471295146863,2,3,3,3,1,1
2,0.639318605968418,1,2,2,4,4,4
2,1.35899031103684,1,3,1,1,8,8
2,0.431574019878817,1,3,2,4,1,1
2,1.59462360565028,1,3,4,4,3,3
2,1.85651926219409,2,2,3,2,1,2
2,0.671600879736915,1,3,8,8,2,2
2,1.88222453274652,2,3,3,3,8,8
2,2.48127239251815,1,2,1,4,3,2
2,0.483998635305746,1,2,4,4,1,2
2,0.403680439159092,1,3,2,4,8,2
2,2.04793689317413,1,2,3,3,3,3
2,1.27127298779722,2,3,2,3,1,1
2,0.691735675387258,1,3,2,4,2,2
2,1.59462360565028,2,3,4,4,1,2
2,1.59462360565028,1,3,2,3,1,1
2,1.60269564904577,1,2,4,4,2,2
2,0.816926258229322,1,2,3,4,3,3
2,0.958483493461953,1,3,8,4,8,8
2,1.88222453274652,1,2,3,3,1,2
2,0.750099932167709,1,2,3,3,3,3
2,0.315916415980184,1,3,4,4,1,1
2,1.27127298779722,1,1,3,3,1,1
2,2.48127239251815,2,2,3,3,3,2
2,0.816564585011028,3,2,8,8,2,1
2,0.31014263107127,1,3,2,2,2,2
2,0.382171774280416,1,3,4,4,1,1
2,2.48127239251815,1,2,3,3,2,2
2,2.04685524167735,2,3,2,4,1,1
2,0.483998635305746,2,3,2,8,2,2
2,0.604586557462439,1,2,3,4,2,2
2,0.691735675387258,1,2,4,4,1,1
2,0.431574019878817,2,2,2,2,2,2
2,0.958483493461953,8,2,9,9,8,1
2,2.48127239251815,2,2,8,2,8,8
2,2.48127239251815,1,1,1,1,1,1
2,2.19823989502461,1,3,3,3,1,1
2,0.467987490821857,1,3,2,4,2,2
2,2.04793689317413,2,2,2,1,2,1
2,0.885385422199252,1,2,4,3,3,2
2,1.85651926219409,2,3,1,1,2,1
2,2.48127239251815,2,3,2,4,1,1
2,0.483998635305746,2,2,3,3,1,2
2,1.59462360565028,2,3,8,4,2,2
2,0.849146733653823,1,2,2,4,3,2
2,0.31014263107127,1,3,8,8,8,8
2,1.11838661135185,2,3,3,3,1,1
2,0.31014263107127,2,2,2,4,2,1
2,0.527114535984169,3,3,1,1,8,8
2,0.381029454343411,1,2,4,9,9,4
2,0.397420999859452,1,2,2,4,2,2
2,0.63766327824732,1,2,4,4,2,2
2,0.63766327824732,2,2,2,4,1,1
2,0.849146733653823,1,2,2,4,2,2
2,0.498727758118433,1,2,4,3,8,3
2,0.542917587746883,2,3,3,4,2,2
2,0.752278022778344,1,2,4,4,1,1
2,2.48127239251815,1,3,3,3,3,3
2,1.25156072203332,1,2,4,2,2,2
2,0.641175017085321,2,2,3,4,3,3
2,0.367305964768229,1,3,8,2,8,2
2,0.665464994595492,2,3,2,8,2,2
2,0.397420999859452,1,3,3,4,2,2
2,0.804259059550287,1,3,3,3,2,2
2,0.397420999859452,2,2,2,4,2,2
2,0.591144749949953,2,3,8,8,8,8
2,0.404436590671368,1,3,1,2,3,2
2,0.780848973313348,1,2,4,4,2,2
2,1.47728798625957,1,3,3,4,2,3
2,0.752278022778344,2,3,4,1,1,4
2,1.02768844521616,1,2,2,2,2,2
2,0.641175017085321,2,3,4,1,1,1
2,0.501777380731096,2,3,4,4,1,1
2,0.46934640196948,1,3,2,3,2,2
2,1.47728798625957,2,3,2,3,2,2
2,0.804259059550287,2,2,4,4,2,2
2,0.501777380731096,1,3,4,4,2,2
2,2.48127239251815,2,3,8,8,8,8
2,0.694906067086342,2,2,3,8,3,3
2,1.11380967228205,2,3,3,3,3,4
2,0.379872516197564,1,2,3,3,2,2
2,1.02768844521616,2,3,2,3,2,2
2,0.46934640196948,1,3,3,3,2,2
2,0.804259059550287,1,3,2,4,2,2
2,0.694906067086342,1,3,2,3,4,4
2,0.949312506854481,1,3,8,4,8,3
2,1.25156072203332,1,2,3,4,3,3
2,0.367305964768229,2,2,3,4,8,2
2,0.909093001435628,1,2,3,4,1,2
2,0.5887255207903,1,1,1,4,2,2
2,0.804259059550287,2,3,3,2,2,2
2,1.60734945075297,2,3,4,4,4,4
2,0.949312506854481,1,3,3,4,3,3
2,0.909093001435628,2,1,2,3,2,2
2,0.752278022778344,2,2,2,4,2,2
2,0.591144749949953,2,3,4,4,8,1
2,0.501777380731096,1,1,1,2,1,1
2,0.527114535984169,2,3,2,4,2,2
2,1.15191617713572,1,2,4,4,2,3
2,0.501777380731096,2,2,4,4,2,3
2,1.83688255248886,1,1,8,4,4,2
2,0.804259059550287,1,3,4,4,2,1
2,0.527114535984169,2,3,4,3,3,3
2,2.48127239251815,3,1,3,4,3,2
2,0.752278022778344,1,3,2,4,1,8
2,1.41469975347051,2,3,2,3,2,2
2,0.501777380731096,3,3,8,8,8,8
2,0.542917587746883,1,3,2,2,2,2
2,2.01618173382328,2,2,3,3,3,3
2,0.542917587746883,2,2,3,3,3,3
2,0.338726386600862,1,3,3,4,1,1
2,0.591144749949953,3,3,4,1,1,1
2,1.36102977067954,2,3,4,3,2,2
2,2.09151143619622,2,2,3,4,2,3
2,2.48127239251815,3,3,4,4,4,2
2,0.63766327824732,2,2,2,3,1,2
2,0.46934640196948,1,2,3,8,2,2
2,0.752278022778344,1,3,8,8,8,8
2,2.27898794806985,1,1,4,3,1,2
2,1.2578961684826,2,3,2,2,8,1
2,1.52635821730964,2,2,3,4,3,2
2,0.909093001435628,2,3,8,4,4,8
2,0.641175017085321,2,3,2,4,3,2
2,0.397420999859452,1,3,4,4,2,2
2,0.516792202860597,2,3,2,2,3,2
2,0.338726386600862,1,3,3,4,8,2
2,1.25156072203332,2,3,2,2,2,2
2,0.641175017085321,2,3,3,2,2,2
2,0.849146733653823,2,3,1,1,1,1
2,1.02768844521616,1,8,4,4,4,4
2,2.37981346095153,1,1,2,4,4,3
2,0.694906067086342,2,2,4,4,1,2
2,0.367305964768229,2,2,2,4,2,2
2,2.27898794806985,2,3,3,2,2,1
2,1.11380967228205,1,3,1,3,8,1
2,0.997774856004415,1,1,2,4,8,2
2,0.591144749949953,2,3,2,4,4,4
2,0.31014263107127,2,2,4,4,2,2
2,0.780848973313348,2,3,4,4,3,4
2,0.694906067086342,1,1,3,4,3,3
2,0.367305964768229,1,1,1,2,1,1
2,1.41469975347051,1,3,1,4,1,1
2,0.379872516197564,1,3,2,4,2,2
2,1.11380967228205,1,3,4,3,2,3
2,1.2578961684826,3,2,4,4,4,4
2,2.36782743132612,1,1,2,3,2,2
2,0.780848973313348,2,3,4,4,4,4
2,0.778015531474581,1,3,2,3,2,2
2,0.501777380731096,1,2,4,2,1,1
2,2.27898794806985,3,3,4,4,3,3
2,0.909093001435628,1,1,2,4,2,2
2,0.909093001435628,1,1,3,3,2,2
2,0.31014263107127,1,3,2,4,2,2
2,0.752278022778344,1,2,4,8,2,2
2,0.949312506854481,1,3,3,4,3,3
2,1.47728798625957,2,2,4,2,2,2
2,0.665464994595492,1,1,3,3,2,2
2,0.432827195995998,2,3,4,2,2,3
2,2.27898794806985,1,3,4,1,2,2
2,0.909093001435628,1,2,3,2,1,2
2,0.501777380731096,2,3,2,1,1,1
2,0.501777380731096,1,1,2,2,2,1
2,0.629370531082846,2,3,2,4,2,2
2,0.613686067338785,1,3,3,3,3,3
2,0.503792860431586,2,3,3,3,2,2
2,2.27898794806985,1,1,2,4,2,2
2,0.780848973313348,1,3,1,2,1,1
2,0.997774856004415,1,2,2,3,2,2
2,0.367305964768229,2,3,2,4,2,2
2,2.01618173382328,2,2,4,4,4,4
2,0.909093001435628,2,3,2,4,2,2
2,1.25563931111566,2,2,3,2,2,3
2,2.48127239251815,3,1,4,8,2,2
2,1.59925396829133,1,1,4,8,8,1
2,0.804259059550287,1,3,4,4,4,2
2,0.804259059550287,2,2,2,4,1,2
2,0.379872516197564,2,3,4,4,4,4
2,0.501777380731096,1,1,4,4,2,2
2,0.501777380731096,1,3,3,4,2,2
2,2.36782743132612,1,2,2,2,4,2
2,0.31014263107127,2,2,3,3,2,2
2,1.83688255248886,1,3,4,2,8,2
2,0.501777380731096,1,3,1,2,1,1
2,0.527114535984169,2,3,3,3,3,3
2,0.997774856004415,2,3,3,1,3,1
2,1.52635821730964,2,3,3,3,2,2
2,0.31014263107127,1,2,4,4,4,4
2,0.507827626673165,1,2,4,4,2,2
2,0.778015531474581,2,2,3,3,3,3
2,2.37981346095153,1,2,1,4,4,4
2,1.52157752282435,2,2,4,4,2,4
2,0.46934640196948,1,1,2,3,2,1
2,0.949312506854481,1,2,4,1,1,4
2,1.41469975347051,1,3,4,4,4,4
2,0.501777380731096,1,3,4,4,2,3
2,0.379872516197564,1,3,2,2,2,2
2,0.997774856004415,2,3,2,4,2,2
2,0.648239248224291,2,2,2,4,4,3
2,1.02768844521616,1,2,3,2,3,3
2,1.47728798625957,2,2,3,3,2,3
2,0.947498908699564,1,2,1,4,1,2
2,1.02768844521616,1,3,8,4,8,3
2,0.501777380731096,2,2,2,2,2,2
2,0.641175017085321,1,3,8,8,8,8
2,1.60734945075297,2,2,4,4,4,4
2,0.997774856004415,1,3,2,4,2,2
2,2.48127239251815,2,2,2,1,1,1
2,0.31014263107127,2,2,3,3,2,2
2,0.46934640196948,2,3,3,3,2,3
2,1.25156072203332,2,3,4,2,8,2
2,1.11380967228205,2,2,8,3,8,8
2,0.804259059550287,1,3,3,3,2,2
2,1.25156072203332,2,2,2,3,8,2
2,0.501777380731096,2,3,8,8,8,8
2,1.25563931111566,1,2,4,8,8,4
2,2.27898794806985,1,2,3,4,1,1
2,0.804214531217177,1,3,3,4,3,3
2,0.542917587746883,1,2,3,4,3,3
2,0.31014263107127,2,2,4,4,8,8
2,2.27898794806985,1,2,2,3,1,2
2,2.48127239251815,2,3,3,3,8,3
2,0.694906067086342,1,3,2,4,2,1
2,0.978867835645812,1,3,3,3,3,2
2,1.59840929604859,2,2,3,3,2,3
2,0.41034266650921,1,3,4,4,8,8
2,0.31014263107127,2,2,3,4,3,3
2,0.537449313636866,2,3,2,3,1,2
2,0.658396134133692,2,3,3,3,8,8
2,0.537449313636866,2,2,3,4,2,2
2,0.716300554432586,2,3,1,4,2,2
2,0.31014263107127,1,3,4,2,1,1
2,0.31014263107127,2,2,8,4,8,8
2,0.662022052943666,1,3,3,3,3,3
2,0.7106094396841,2,2,4,4,4,4
2,1.03021630747618,2,2,4,2,2,8
2,0.607867224249724,2,2,3,4,3,3
2,0.662022052943666,1,3,3,3,2,2
2,1.52532023143758,1,3,2,4,2,2
2,0.46018824454249,1,3,2,4,4,3
2,2.44481449734067,2,3,3,4,2,2
2,0.446900052602941,1,3,2,4,1,1
2,0.806237340159915,1,3,2,2,2,2
2,1.06110250112561,1,3,4,3,8,3
2,0.31014263107127,2,3,3,4,2,2
2,0.607867224249724,2,2,2,4,2,2
2,0.716300554432586,2,3,3,4,3,3
2,0.830408577243695,1,3,3,3,2,2
2,0.379248477209397,1,2,1,4,3,1
2,1.15002385648871,1,2,4,8,2,1
2,1.65125179093752,2,3,2,3,4,3
2,0.980178263229605,2,2,4,4,3,3
2,1.72286952796374,2,3,8,8,8,8
2,1.40528201956255,2,2,4,4,1,1
2,0.31014263107127,1,3,3,4,3,3
2,2.15951441938594,2,2,2,2,1,1
2,1.06063272511749,3,2,3,4,8,1
2,0.349739668371783,2,2,3,4,2,2
2,0.544253032245409,2,2,4,4,2,2
2,1.78141328364346,1,1,1,3,1,1
2,1.50448915175179,2,3,4,2,3,2
2,0.31014263107127,2,2,4,3,2,2
2,0.830408577243695,1,2,3,4,3,3
2,1.2987951521168,2,2,8,8,8,8
2,0.803311772361712,2,3,4,3,2,2
2,0.649833758251792,1,3,1,1,1,1
2,1.50448915175179,1,3,4,4,2,2
2,0.379248477209397,1,2,4,4,2,2
2,0.423088585577879,2,2,2,4,1,1
2,1.06110250112561,1,2,4,4,2,2
2,1.4606970174055,1,3,2,2,2,2
2,0.607867224249724,3,2,8,8,2,8
2,1.52532023143758,1,3,2,4,2,2
2,0.717500103523671,1,3,3,1,1,3
2,1.65125179093752,1,2,4,3,2,2
2,0.830408577243695,2,2,4,3,2,2
2,0.610365111740873,2,3,3,4,2,3
2,0.978305698108164,1,2,8,8,8,8
2,0.31014263107127,2,2,4,4,1,2
2,0.980178263229605,2,2,3,3,1,2
2,0.434442014578487,2,3,2,4,2,1
2,0.31014263107127,1,3,2,4,2,2
2,1.78141328364346,1,3,2,2,2,2
2,0.41034266650921,2,2,3,8,1,2
2,1.03021630747618,1,3,4,4,4,4
2,0.518092069810156,1,2,8,4,8,8
2,0.872339903471377,2,3,8,4,8,8
2,1.29225371623284,1,3,2,2,2,2
2,0.806237340159915,2,3,3,3,3,2
2,0.31014263107127,1,2,3,4,3,4
2,0.607867224249724,1,1,3,1,1,3
2,0.544253032245409,2,3,3,3,1,2
2,1.29225371623284,2,3,8,8,8,8
2,0.806237340159915,2,2,2,8,2,2
2,0.417586360833157,2,3,2,3,2,2
2,0.830408577243695,2,2,4,3,2,3
2,2.35308650495081,1,3,2,2,8,3
2,1.29225371623284,2,2,4,4,2,2
2,0.379248477209397,2,1,2,2,1,1
2,1.50448915175179,1,3,3,4,3,3
2,1.03021630747618,1,3,8,8,8,8
2,1.65125179093752,2,3,3,3,2,2
2,1.65961048829162,2,3,3,4,2,3
2,0.518092069810156,2,3,4,2,1,1
2,0.560569901262367,2,2,2,2,2,2
2,1.42007600341338,1,2,2,8,2,2
2,1.40528201956255,2,2,4,4,4,4
2,0.717500103523671,1,3,3,4,2,2
2,2.48127239251815,1,3,2,8,2,2
3,0.559024192007865,1,3,4,4,2,2
3,0.33228724547671,1,3,8,4,1,1
3,0.410818335622602,1,3,4,4,2,2
3,0.338854704644041,1,1,4,4,3,3
3,0.17324529847145,2,3,2,3,2,3
3,0.642627758567764,1,2,4,4,3,3
3,2.05070177309985,1,1,1,2,3,2
3,0.535788808162243,1,2,3,4,4,3
3,1.21865494686708,3,2,3,3,1,3
3,0.386842983279714,1,1,3,3,4,4
3,0.179292741795269,1,2,3,3,1,2
3,0.388315460764028,2,2,2,4,2,2
3,1.12560230771306,2,2,2,2,3,2
3,0.249019144019075,2,2,4,4,3,3
3,0.341254270490969,2,2,3,4,3,3
3,0.405589160090013,1,3,3,2,3,3
3,0.804812575434628,1,2,2,3,3,1
3,0.739772310476944,2,3,8,8,8,8
3,0.794568372917707,2,2,3,3,3,3
3,1.23903399095464,2,3,3,4,2,2
3,0.179292741795269,1,3,4,4,4,4
3,1.4879271880553,3,2,9,9,9,9
3,0.484597945234979,2,2,8,8,8,8
3,1.1953335159848,1,1,1,4,3,3
3,1.9500043182955,2,3,3,4,2,2
3,1.50369176065376,2,2,4,4,2,3
3,0.215308496042644,2,3,3,4,3,3
3,0.39374300712076,1,2,2,4,3,2
3,0.733897643866482,2,3,3,3,1,1
3,0.369046394117477,1,2,4,4,4,3
3,0.343223486911876,2,3,4,4,3,2
3,0.374687232722048,1,1,3,3,3,1
3,0.355204329121254,1,3,3,3,1,1
3,0.286116716561516,1,2,3,3,2,2
3,0.180951886279075,1,2,3,3,1,1
3,0.851842222399809,2,2,4,4,4,4
3,0.386842983279714,1,1,2,3,2,2
3,0.17324529847145,2,2,3,3,2,2
3,0.299122718983162,2,3,3,4,4,3
3,1.67003708293801,3,3,4,4,4,3
3,0.446458899047538,1,3,3,3,3,2
3,0.350683046535131,1,3,2,2,4,4
3,0.355204329121254,1,3,1,3,1,2
3,1.19724207142932,2,2,3,4,3,3
3,1.09726988783996,1,3,3,3,1,1
3,0.181798744686848,2,3,4,4,4,4
3,0.187268342115198,1,3,4,3,2,3
3,0.391908865874866,2,3,3,3,3,3
3,2.03674767951098,2,2,3,3,2,3
3,0.410818335622602,2,1,3,3,2,2
3,0.175666775295189,1,3,3,3,2,2
3,0.180951886279075,1,3,4,4,4,4
3,0.388315460764028,2,3,3,4,3,3
3,0.153423433586438,1,1,1,3,1,1
3,0.153423433586438,2,3,8,8,8,8
3,1.0134858280532,1,2,4,4,3,3
3,0.301706356215691,1,3,3,3,3,3
3,0.393311992601417,1,1,4,4,1,2
3,0.211135528287555,2,2,3,4,3,3
3,0.388315460764028,2,3,4,4,2,2
3,1.23903399095464,3,2,4,4,3,2
3,1.49709395328355,2,2,4,4,8,3
3,0.369046394117477,2,2,4,4,2,2
3,1.38743538322453,1,3,4,3,2,2
3,0.183284860799638,3,8,1,3,2,2
3,0.759515680522745,1,1,2,1,2,3
3,0.611134828324882,1,2,3,3,3,3
3,0.238413629268027,2,2,3,3,3,3
3,0.53214506782355,2,2,3,4,3,3
3,0.238413629268027,2,2,4,4,4,4
3,0.249887942598031,1,3,4,4,2,2
3,0.733897643866482,1,1,4,3,1,1
3,0.17324529847145,2,3,3,4,2,1
3,0.759515680522745,2,2,2,4,2,1
3,0.181798744686848,1,8,4,4,4,4
3,1.03598430876151,1,3,4,4,1,1
3,0.410818335622602,2,3,2,2,2,2
3,0.410818335622602,2,2,4,4,2,2
3,0.405589160090013,2,2,4,4,4,3
3,0.17324529847145,1,3,3,3,2,2
3,1.42455762743952,1,2,3,4,1,3
3,0.535788808162243,2,2,3,1,3,4
3,0.153423433586438,1,1,3,4,2,2
3,1.1953335159848,2,3,3,3,1,2
3,0.425147957481977,2,3,4,4,2,2
3,0.39374300712076,2,3,2,1,3,2
3,0.343886338219648,2,3,4,2,2,2
3,0.189682753369187,1,2,2,2,8,3
3,0.393311992601417,1,3,4,4,3,2
3,0.338854704644041,1,3,3,3,1,1
3,0.555816836857171,2,2,3,4,3,4
3,0.985340882359748,1,2,3,4,3,3
3,0.153423433586438,1,2,2,3,1,1
3,0.348311191749757,1,3,4,4,1,2
3,0.446458899047538,2,2,4,4,8,3
3,1.35578318078075,2,3,4,4,3,3
3,0.388315460764028,1,2,3,3,2,2
3,0.211135528287555,1,3,3,4,3,3
3,0.153423433586438,1,2,3,4,4,4
3,0.364429225528278,1,1,4,4,2,2
3,0.153423433586438,3,2,2,4,2,2
3,0.153423433586438,1,3,2,3,1,1
3,0.701483584738259,2,3,3,4,2,2
3,0.153423433586438,3,2,4,4,4,8
3,0.466319032271139,1,8,4,4,2,2
3,0.33228724547671,2,2,4,4,3,3
3,3.39136763628091,1,3,4,4,3,3
3,0.153423433586438,3,3,2,3,2,2
3,0.153423433586438,3,8,4,8,3,3
3,0.187268342115198,2,3,8,8,8,8
3,0.702641563863296,2,3,8,8,8,8
3,0.548826384448553,2,2,3,3,3,3
3,0.153423433586438,2,3,3,4,2,2
3,0.832408753425641,1,3,2,1,4,4
3,0.189682753369187,2,2,3,4,3,3
3,0.153423433586438,1,2,2,1,2,3
3,0.314740851823526,1,3,4,4,1,1
3,0.324423169338912,1,3,4,4,3,2
3,1.21397611243331,2,3,8,3,3,3
3,0.394553479501095,1,3,3,4,3,3
3,0.294724824718745,2,3,4,8,2,2
3,1.25049980039432,1,2,3,4,3,3
3,0.539582943252038,2,3,3,4,3,2
3,0.92033736538547,1,1,3,2,2,2
3,0.153423433586438,1,3,4,4,2,2
3,1.25635216420029,2,2,4,4,3,3
3,0.153423433586438,1,1,8,4,8,2
3,0.153423433586438,1,3,4,4,4,4
3,0.682438631170662,1,2,3,4,2,2
3,0.375217798710231,2,3,3,4,4,3
3,1.21865494686708,3,3,4,4,4,3
3,1.50108961770048,3,2,2,4,1,1
3,1.4491536099387,1,2,3,4,3,3
3,0.335747752151958,1,3,2,3,2,2
3,0.771361198228855,2,2,2,2,3,2
3,0.636595775370981,1,1,4,4,3,3
3,1.59643520347065,2,2,4,3,1,1
3,0.343886338219648,2,1,8,8,2,2
3,0.238413629268027,2,2,3,4,2,3
3,1.09726988783996,3,3,8,8,8,8
3,0.889735296226852,2,2,2,3,1,1
3,0.180951886279075,2,3,3,3,3,3
3,0.470444161177818,2,2,3,4,3,3
3,0.410807956033142,2,2,3,4,3,3
3,0.298524649748397,1,1,4,4,2,1
3,1.29415077814698,1,2,2,3,2,2
3,3.39136763628091,2,2,1,4,4,8
3,0.402897682211154,1,2,4,4,3,8
3,1.21865494686708,3,2,3,4,3,2
3,1.16042108470461,2,2,8,8,3,3
3,0.17324529847145,2,2,4,4,2,1
3,0.158778958540627,2,2,4,4,3,3
3,0.338854704644041,2,2,3,3,3,3
3,0.180951886279075,2,3,3,4,4,3
3,0.350683046535131,2,2,4,4,3,3
3,0.642627758567764,2,2,4,4,4,4
3,0.17324529847145,1,3,2,3,1,1
3,0.391908865874866,2,3,4,4,2,2
3,0.712462495670984,2,2,4,4,4,3
3,0.261027637992406,1,3,3,3,1,1
3,0.182553326314865,2,1,8,8,8,8
3,0.153423433586438,1,3,3,3,3,3
3,2.20582019421659,1,2,4,4,4,4
3,0.209019922208138,2,1,4,1,2,2
3,0.170395841877614,1,3,2,4,2,1
3,0.153423433586438,2,2,4,4,3,3
3,0.277531700071534,2,2,8,4,3,3
3,0.519712306906044,2,3,1,1,2,2
3,0.727168550003258,2,2,8,8,2,3
3,0.241745974115649,2,3,3,3,2,2
3,0.158778958540627,1,2,4,4,2,2
3,0.388315460764028,1,2,4,4,8,3
3,0.175666775295189,1,2,4,3,2,2
3,1.1953335159848,2,2,3,4,3,3
3,0.391908865874866,2,2,4,4,2,2
3,0.601083172195348,2,2,4,4,2,2
3,1.97725983578778,1,2,4,3,2,2
3,1.40682778610389,1,3,3,3,3,3
3,0.388315460764028,1,3,4,4,4,4
3,0.209019922208138,1,3,4,4,2,2
3,2.94035140177883,2,3,2,2,2,2
3,0.180951886279075,1,2,3,4,2,3
3,1.22869193133516,1,2,4,4,3,3
3,0.297333165220473,1,3,3,3,2,3
3,0.189682753369187,2,2,4,4,2,3
3,0.405589160090013,2,3,8,8,8,3
3,0.471259677416478,3,2,4,4,4,8
3,0.737332299359347,1,3,3,3,3,3
3,0.324423169338912,2,3,8,2,3,3
3,1.23903399095464,1,2,4,3,3,4
3,0.249887942598031,1,3,4,4,2,2
3,0.215308496042644,1,3,4,4,2,1
3,0.410807956033142,1,3,8,4,3,3
3,1.12560230771306,2,3,3,4,2,2
3,0.182553326314865,1,3,3,2,2,2
3,0.179292741795269,2,3,4,3,1,1
3,0.737332299359347,1,3,8,3,8,3
3,1.47803792196345,2,3,2,2,2,2
3,0.202748217777664,2,2,4,3,3,3
3,0.466319032271139,1,3,8,8,3,1
3,0.153423433586438,2,3,2,3,3,3
3,0.153423433586438,2,2,2,4,3,3
3,0.187268342115198,2,3,3,3,2,3
3,0.769307956066612,1,3,2,4,2,2
3,0.380462276981489,3,3,2,3,2,1
3,1.14442527241929,1,2,4,3,2,2
3,1.79636140708396,3,8,9,3,3,2
3,0.33228724547671,2,3,4,3,2,2
3,0.158778958540627,2,3,1,1,2,2
3,0.601083172195348,2,2,3,3,3,8
3,1.69796439692345,2,2,3,3,3,1
3,0.405589160090013,2,2,3,4,3,3
3,0.343223486911876,1,3,4,4,2,2
3,1.72689452851489,2,2,3,2,3,2
3,0.369046394117477,3,3,3,3,3,3
3,0.400346443617407,1,2,3,3,3,3
3,0.298524649748397,1,2,4,4,2,2
3,0.62224881286586,2,2,2,8,2,2
3,1.67003708293801,2,3,3,3,3,2
3,0.996507212458852,2,3,8,3,3,3
3,0.535788808162243,2,2,4,4,3,3
3,0.601083172195348,2,3,2,3,3,3
3,0.360469629581798,2,3,4,2,3,3
3,0.53214506782355,2,3,3,4,3,3
3,0.611134828324882,2,3,4,4,2,2
3,0.541211822618744,1,3,3,3,3,2
3,0.331287164149296,3,3,2,8,2,2
3,1.9854667348424,2,1,2,1,1,1
3,0.528403232949152,2,3,3,3,1,1
3,1.97725983578778,2,3,3,3,3,3
3,1.23903399095464,2,2,2,4,3,3
3,0.321346795053352,1,8,4,4,3,4
3,0.551908551410805,2,2,4,4,2,2
3,1.49709395328355,2,3,3,3,3,3
3,0.61967675607718,2,3,3,3,3,3
3,0.158778958540627,2,2,4,4,3,2
3,1.9500043182955,2,3,4,8,4,8
3,0.541261092901728,1,3,3,4,3,3
